CustomerID,total_revenue,total_orders,total_items,first_purchase,last_purchase,country,days_since_last_purchase,avg_order_value
13893.0,821.1,1,190,2011-02-15 11:30:00,2011-02-15 11:30:00,United Kingdom,297,821.1
13894.0,564.62,3,354,2011-02-02 12:54:00,2011-11-16 09:44:00,United Kingdom,23,188.20666666666668
13895.0,2593.07,4,1365,2011-06-28 10:17:00,2011-11-11 16:57:00,United Kingdom,27,648.2675
13897.0,311.16,1,200,2011-10-20 14:30:00,2011-10-20 14:30:00,United Kingdom,49,311.16
13898.0,155.93,1,133,2011-01-18 10:28:00,2011-01-18 10:28:00,United Kingdom,325,155.93
13899.0,388.52,2,156,2011-03-10 09:30:00,2011-11-23 13:40:00,United Kingdom,15,194.26
13900.0,740.95,3,430,2011-03-22 10:13:00,2011-06-09 19:26:00,United Kingdom,182,246.98333333333335
13901.0,2867.2,5,1739,2011-01-25 09:01:00,2011-09-28 14:48:00,United Kingdom,71,573.4399999999999
13904.0,332.64,2,332,2011-02-18 11:18:00,2011-11-02 13:41:00,United Kingdom,36,166.32
13908.0,2369.55,4,1478,2011-03-08 12:04:00,2011-09-21 11:49:00,United Kingdom,79,592.3875
13911.0,2580.91,9,2731,2011-02-04 14:46:00,2011-10-13 15:43:00,United Kingdom,56,286.7677777777778
13914.0,626.45,2,380,2011-11-03 16:28:00,2011-11-28 10:35:00,United Kingdom,11,313.225
13917.0,272.04,2,228,2011-06-01 12:46:00,2011-10-21 09:56:00,United Kingdom,49,136.02
13918.0,1212.8400000000001,2,1140,2011-03-31 18:05:00,2011-10-21 12:25:00,United Kingdom,49,606.4200000000001
13919.0,384.81,2,474,2011-08-10 10:15:00,2011-10-11 14:24:00,Denmark,58,192.405
13922.0,172.25,1,93,2010-12-23 10:38:00,2010-12-23 10:38:00,United Kingdom,351,172.25
13923.0,351.13,1,185,2011-10-17 12:33:00,2011-10-17 12:33:00,United Kingdom,53,351.13
13924.0,1838.8500000000001,6,1575,2011-09-28 15:07:00,2011-12-08 09:39:00,United Kingdom,1,306.475
13925.0,678.25,4,331,2011-07-28 12:09:00,2011-09-08 12:47:00,United Kingdom,92,169.5625
13926.0,223.85000000000002,1,104,2011-11-16 13:16:00,2011-11-16 13:16:00,United Kingdom,22,223.85000000000002
13927.0,348.99,1,214,2011-09-26 12:00:00,2011-09-26 12:00:00,United Kingdom,74,348.99
13928.0,464.57,4,129,2011-07-29 15:59:00,2011-11-29 10:33:00,United Kingdom,10,116.1425
13929.0,842.65,2,143,2011-01-17 15:11:00,2011-06-23 15:26:00,United Kingdom,168,421.325
13930.0,337.34,2,274,2011-07-26 11:00:00,2011-10-13 09:45:00,United Kingdom,57,168.67
13931.0,1237.53,2,725,2011-03-04 08:43:00,2011-09-05 10:12:00,United Kingdom,95,618.765
13932.0,307.4,1,72,2011-02-18 12:02:00,2011-02-18 12:02:00,United Kingdom,294,307.4
13933.0,608.7900000000001,2,205,2011-07-14 13:35:00,2011-08-22 14:03:00,United Kingdom,108,304.39500000000004
13934.0,922.1,1,390,2011-03-21 08:39:00,2011-03-21 08:39:00,United Kingdom,263,922.1
13936.0,376.58,1,330,2011-06-13 08:47:00,2011-06-13 08:47:00,United Kingdom,179,376.58
13937.0,158.85,1,123,2011-06-23 16:35:00,2011-06-23 16:35:00,United Kingdom,168,158.85
13938.0,71.66,1,70,2011-11-04 14:37:00,2011-11-04 14:37:00,United Kingdom,34,71.66
13939.0,568.55,3,847,2011-02-01 11:30:00,2011-11-16 13:33:00,United Kingdom,22,189.51666666666665
13940.0,839.14,4,516,2011-07-18 16:05:00,2011-11-22 15:15:00,United Kingdom,16,209.785
13941.0,5112.96,5,2364,2010-12-02 10:17:00,2011-11-18 09:43:00,United Kingdom,21,1022.592
13946.0,561.5699999999999,3,443,2011-03-17 10:02:00,2011-09-21 13:33:00,United Kingdom,78,187.18999999999997
13947.0,90.6,1,44,2011-10-05 14:42:00,2011-10-05 14:42:00,United Kingdom,64,90.6
13948.0,102.0,1,40,2010-12-14 10:18:00,2010-12-14 10:18:00,United Kingdom,360,102.0
13949.0,2427.32,6,2474,2011-09-06 11:55:00,2011-12-07 09:35:00,United Kingdom,2,404.55333333333334
13950.0,745.06,4,323,2011-04-07 11:29:00,2011-11-28 14:44:00,United Kingdom,10,186.265
13951.0,674.45,3,459,2011-02-18 15:21:00,2011-06-16 16:43:00,United Kingdom,175,224.8166666666667
13952.0,3251.071,2,1431,2011-04-15 09:27:00,2011-05-06 09:00:00,United Kingdom,217,1625.5355
13953.0,3515.68,7,2724,2010-12-22 10:29:00,2011-12-02 16:04:00,United Kingdom,6,502.23999999999995
13954.0,439.92,2,150,2011-09-30 10:52:00,2011-12-08 12:50:00,United Kingdom,1,219.96
13955.0,322.96,2,154,2011-02-07 12:24:00,2011-07-08 17:19:00,United Kingdom,153,161.48
13956.0,1019.27,5,486,2011-03-13 12:51:00,2011-12-04 13:20:00,United Kingdom,4,203.85399999999998
13959.0,594.04,3,355,2010-12-12 13:56:00,2011-09-21 15:06:00,United Kingdom,78,198.01333333333332
13960.0,230.22,2,142,2011-09-29 12:39:00,2011-11-18 15:27:00,United Kingdom,20,115.11
13962.0,169.55,2,87,2011-04-08 11:21:00,2011-11-18 08:47:00,United Kingdom,21,84.775
13963.0,664.54,4,460,2010-12-07 09:21:00,2011-02-04 14:43:00,United Kingdom,307,166.135
13967.0,80.7,1,42,2011-07-17 12:02:00,2011-07-17 12:02:00,United Kingdom,145,80.7
13969.0,9024.17,18,4528,2010-12-09 19:32:00,2011-12-02 15:11:00,United Kingdom,6,501.34277777777777
13971.0,2758.26,8,1844,2011-02-27 12:27:00,2011-11-21 12:06:00,United Kingdom,18,344.7825
13972.0,190.25,2,187,2011-05-22 11:34:00,2011-09-30 11:54:00,United Kingdom,70,95.125
13973.0,264.7,1,109,2011-02-25 15:21:00,2011-02-25 15:21:00,United Kingdom,286,264.7
13974.0,413.59000000000003,1,249,2011-10-21 14:41:00,2011-10-21 14:41:00,United Kingdom,48,413.59000000000003
13975.0,2461.2400000000002,6,1697,2011-03-08 12:19:00,2011-11-08 13:19:00,United Kingdom,30,410.2066666666667
13976.0,357.98,1,154,2011-05-17 09:13:00,2011-05-17 09:13:00,United Kingdom,206,357.98
13978.0,196.79000000000002,2,315,2011-10-25 15:04:00,2011-11-25 11:36:00,United Kingdom,14,98.39500000000001
13979.0,869.87,1,639,2011-09-27 13:32:00,2011-09-27 13:32:00,United Kingdom,72,869.87
13980.0,200.14,1,172,2011-10-10 13:34:00,2011-10-10 13:34:00,United Kingdom,59,200.14
13982.0,1871.81,4,1136,2010-12-09 13:57:00,2011-10-31 16:24:00,United Kingdom,38,467.9525
13983.0,2603.43,12,1183,2010-12-08 10:38:00,2011-11-10 11:06:00,United Kingdom,29,216.9525
13984.0,920.51,5,679,2010-12-08 15:58:00,2011-11-13 12:38:00,United Kingdom,26,184.102
13985.0,7060.13,15,3445,2011-03-20 13:48:00,2011-12-05 17:06:00,United Kingdom,3,470.67533333333336
13986.0,320.46,1,430,2011-11-22 15:00:00,2011-11-22 15:00:00,United Kingdom,16,320.46
13988.0,4147.96,6,3044,2011-03-30 11:48:00,2011-11-20 10:15:00,United Kingdom,19,691.3266666666667
13989.0,1266.08,2,1313,2011-04-14 15:39:00,2011-10-05 09:47:00,United Kingdom,65,633.04
13990.0,311.3,1,190,2011-05-10 15:19:00,2011-05-10 15:19:00,United Kingdom,212,311.3
13991.0,852.88,6,995,2011-07-19 12:58:00,2011-11-27 16:18:00,United Kingdom,11,142.14666666666668
13992.0,76.8,1,64,2011-11-09 15:23:00,2011-11-09 15:23:00,United Kingdom,29,76.8
13993.0,3466.36,9,900,2011-01-13 10:43:00,2011-10-28 09:06:00,United Kingdom,42,385.1511111111111
13994.0,2274.14,6,932,2011-07-14 18:28:00,2011-12-06 11:05:00,United Kingdom,3,379.0233333333333
13995.0,1393.69,5,879,2011-04-08 08:20:00,2011-11-24 14:22:00,United Kingdom,14,278.738
13999.0,3901.81,12,2243,2010-12-13 11:23:00,2011-11-29 13:40:00,United Kingdom,9,325.1508333333333
14000.0,635.66,1,710,2011-05-12 16:50:00,2011-05-12 16:50:00,United Kingdom,210,635.66
14001.0,2043.0800000000002,3,962,2010-12-01 12:58:00,2011-10-25 10:31:00,United Kingdom,45,681.0266666666668
14002.0,529.73,2,877,2011-07-06 14:59:00,2011-07-28 15:55:00,United Kingdom,133,264.865
14004.0,4582.64,7,2668,2011-02-24 09:28:00,2011-10-27 14:40:00,United Kingdom,42,654.6628571428572
14005.0,2874.72,5,2478,2011-05-08 10:33:00,2011-11-30 12:41:00,United Kingdom,9,574.944
14006.0,962.19,3,641,2011-01-31 15:11:00,2011-08-16 09:39:00,United Kingdom,115,320.73
14009.0,695.61,2,365,2011-05-18 13:00:00,2011-05-25 15:47:00,United Kingdom,197,347.805
14012.0,328.8,1,160,2011-03-07 12:26:00,2011-03-07 12:26:00,United Kingdom,277,328.8
14013.0,473.02,3,462,2011-03-09 08:59:00,2011-08-21 15:01:00,United Kingdom,109,157.67333333333332
14014.0,505.18,1,1076,2011-09-23 13:18:00,2011-09-23 13:18:00,United Kingdom,76,505.18
14015.0,917.34,1,378,2011-10-18 10:02:00,2011-10-18 10:02:00,United Kingdom,52,917.34
14016.0,4341.21,4,2125,2010-12-17 14:21:00,2011-07-01 11:29:00,EIRE,161,1085.3025
14019.0,1421.61,3,1037,2011-07-24 15:39:00,2011-10-24 10:13:00,United Kingdom,46,473.86999999999995
14020.0,642.8,2,441,2011-09-12 15:32:00,2011-11-23 09:22:00,United Kingdom,16,321.4
14021.0,631.9,3,192,2011-03-28 15:10:00,2011-07-07 15:46:00,United Kingdom,154,210.63333333333333
14022.0,440.0,1,487,2011-04-28 14:39:00,2011-04-28 14:39:00,United Kingdom,224,440.0
14023.0,584.07,2,345,2011-04-03 15:50:00,2011-12-02 13:58:00,United Kingdom,6,292.035
14024.0,327.7,2,150,2011-08-07 13:31:00,2011-08-10 11:30:00,United Kingdom,121,163.85
14027.0,104.82,1,62,2011-10-10 09:01:00,2011-10-10 09:01:00,United Kingdom,60,104.82
14029.0,467.66,2,198,2011-07-18 16:57:00,2011-10-07 14:46:00,United Kingdom,62,233.83
14030.0,2358.84,8,1478,2010-12-08 16:11:00,2011-11-21 16:48:00,United Kingdom,17,294.855
14031.0,17286.86,19,5788,2010-12-02 16:34:00,2011-12-02 17:13:00,United Kingdom,6,909.8347368421053
14032.0,2975.59,11,2032,2010-12-08 10:53:00,2011-12-07 15:23:00,United Kingdom,1,270.5081818181818
14034.0,648.89,3,420,2011-07-05 13:06:00,2011-11-17 14:02:00,United Kingdom,21,216.29666666666665
14035.0,1428.02,5,739,2011-02-15 12:48:00,2011-11-11 10:03:00,United Kingdom,28,285.604
14036.0,626.65,1,268,2011-02-28 09:26:00,2011-02-28 09:26:00,United Kingdom,284,626.65
14037.0,147.20000000000002,2,46,2010-12-10 11:39:00,2011-06-16 13:57:00,United Kingdom,175,73.60000000000001
14038.0,1560.38,3,965,2011-05-16 14:05:00,2011-09-22 13:37:00,United Kingdom,77,520.1266666666667
14039.0,152.2,1,92,2011-11-06 13:48:00,2011-11-06 13:48:00,United Kingdom,32,152.2
14040.0,3560.32,12,1544,2011-01-12 14:57:00,2011-10-30 12:42:00,United Kingdom,40,296.6933333333333
14041.0,141.41,1,94,2011-03-18 13:25:00,2011-03-18 13:25:00,United Kingdom,265,141.41
14044.0,646.42,4,304,2011-02-03 11:39:00,2011-11-13 12:05:00,United Kingdom,26,161.605
14045.0,1659.75,4,535,2010-12-01 11:32:00,2011-08-22 15:27:00,United Kingdom,108,414.9375
14046.0,154.99,1,460,2011-02-28 14:48:00,2011-02-28 14:48:00,United Kingdom,283,154.99
14047.0,1308.6100000000001,5,381,2010-12-02 10:09:00,2011-12-01 11:43:00,United Kingdom,8,261.72200000000004
14048.0,409.93,1,288,2011-02-07 14:53:00,2011-02-07 14:53:00,United Kingdom,304,409.93
14049.0,5578.72,4,3808,2011-01-26 11:27:00,2011-11-23 12:20:00,United Kingdom,16,1394.68
14050.0,746.36,2,689,2011-08-25 13:46:00,2011-11-08 10:00:00,United Kingdom,31,373.18
14051.0,15610.390000000001,23,3756,2010-12-08 12:49:00,2011-12-09 10:20:00,United Kingdom,0,678.7126086956522
14052.0,225.36,1,89,2011-11-20 12:30:00,2011-11-20 12:30:00,United Kingdom,19,225.36
14053.0,260.25,2,215,2011-07-03 12:21:00,2011-08-07 14:27:00,United Kingdom,123,130.125
14054.0,92.46,1,62,2011-10-05 15:49:00,2011-10-05 15:49:00,United Kingdom,64,92.46
14055.0,725.6400000000001,1,216,2011-08-25 15:04:00,2011-08-25 15:04:00,United Kingdom,105,725.6400000000001
14056.0,8152.71,23,4252,2011-02-28 15:19:00,2011-12-08 13:36:00,United Kingdom,0,354.46565217391304
14057.0,6211.66,17,4873,2010-12-14 12:11:00,2011-11-16 10:32:00,United Kingdom,23,365.39176470588234
14059.0,183.6,1,128,2011-03-18 10:06:00,2011-03-18 10:06:00,United Kingdom,266,183.6
14060.0,6140.42,19,5386,2010-12-02 12:11:00,2011-12-05 12:29:00,United Kingdom,4,323.18
14062.0,10464.85,12,5593,2010-12-10 15:56:00,2011-11-30 10:04:00,United Kingdom,9,872.0708333333333
14064.0,1334.34,5,1772,2011-03-10 12:59:00,2011-11-10 13:14:00,United Kingdom,28,266.868
14066.0,152.55,1,45,2011-03-18 12:21:00,2011-03-18 12:21:00,United Kingdom,266,152.55
14067.0,374.7,2,361,2011-09-04 12:00:00,2011-10-07 10:21:00,United Kingdom,63,187.35
14068.0,265.85,1,73,2011-01-23 16:02:00,2011-01-23 16:02:00,United Kingdom,319,265.85
14071.0,1437.57,8,994,2011-03-20 11:33:00,2011-12-06 12:27:00,United Kingdom,3,179.69625
14073.0,151.04,1,130,2011-11-07 15:49:00,2011-11-07 15:49:00,United Kingdom,31,151.04
14075.0,942.26,3,754,2011-03-23 16:35:00,2011-12-05 08:38:00,United Kingdom,4,314.08666666666664
14076.0,118.67,1,79,2011-08-02 15:19:00,2011-08-02 15:19:00,United Kingdom,128,118.67
14077.0,499.41999999999996,5,268,2011-03-10 15:52:00,2011-10-30 12:35:00,United Kingdom,40,99.88399999999999
14078.0,1049.37,6,310,2010-12-01 12:54:00,2011-08-30 12:16:00,United Kingdom,101,174.89499999999998
14079.0,375.1,1,301,2011-08-07 12:10:00,2011-08-07 12:10:00,United Kingdom,124,375.1
14080.0,45.599999999999994,1,48,2011-11-07 11:09:00,2011-11-07 11:09:00,United Kingdom,32,45.599999999999994
14081.0,921.62,2,592,2010-12-05 15:47:00,2011-02-10 16:17:00,United Kingdom,301,460.81
14082.0,182.25,1,110,2010-12-10 11:02:00,2010-12-10 11:02:00,United Kingdom,364,182.25
14083.0,1002.9,9,705,2010-12-03 12:24:00,2011-12-05 13:14:00,United Kingdom,3,111.43333333333334
14085.0,4421.29,18,3177,2010-12-06 12:39:00,2011-12-07 13:46:00,United Kingdom,1,245.62722222222223
14087.0,191.47,1,250,2011-12-07 12:41:00,2011-12-07 12:41:00,United Kingdom,2,191.47
14088.0,50491.81,13,12665,2011-01-21 13:07:00,2011-11-29 16:16:00,United Kingdom,9,3883.9853846153846
14089.0,158.75,1,133,2011-10-14 10:38:00,2011-10-14 10:38:00,United Kingdom,56,158.75
14090.0,76.32000000000001,1,72,2011-01-19 10:51:00,2011-01-19 10:51:00,United Kingdom,324,76.32000000000001
14092.0,4076.91,14,2066,2010-12-16 15:47:00,2011-12-02 12:13:00,United Kingdom,7,291.2078571428571
14093.0,433.86,1,391,2011-11-27 16:27:00,2011-11-27 16:27:00,United Kingdom,11,433.86
14096.0,65164.79,17,16352,2011-08-30 10:49:00,2011-12-05 17:17:00,United Kingdom,3,3833.2229411764706
14098.0,147.35,1,104,2011-11-03 10:13:00,2011-11-03 10:13:00,United Kingdom,36,147.35
14099.0,3104.17,11,2179,2010-12-20 11:14:00,2011-11-23 13:53:00,United Kingdom,15,282.1972727272727
14100.0,191.95000000000002,1,63,2011-07-25 11:01:00,2011-07-25 11:01:00,United Kingdom,137,191.95000000000002
14101.0,5976.79,6,6942,2011-01-17 13:09:00,2011-09-27 12:28:00,United Kingdom,73,996.1316666666667
14102.0,1105.8799999999999,5,769,2011-10-26 12:46:00,2011-12-04 15:38:00,United Kingdom,4,221.176
14104.0,216.20999999999998,2,72,2011-06-27 12:49:00,2011-07-08 12:50:00,United Kingdom,154,108.10499999999999
14105.0,1266.23,1,800,2011-04-14 17:58:00,2011-04-14 17:58:00,United Kingdom,238,1266.23
14107.0,2703.23,7,1793,2010-12-10 13:29:00,2011-10-19 12:12:00,United Kingdom,51,386.17571428571426
14108.0,597.91,2,381,2011-08-30 11:32:00,2011-11-09 10:41:00,United Kingdom,30,298.955
14109.0,144.2,1,88,2011-09-28 10:18:00,2011-09-28 10:18:00,United Kingdom,72,144.2
14110.0,5683.15,12,2445,2011-03-18 09:59:00,2011-12-06 12:26:00,United Kingdom,3,473.5958333333333
14111.0,692.85,4,458,2011-04-12 11:36:00,2011-11-25 13:44:00,United Kingdom,13,173.2125
14112.0,2915.15,7,1651,2011-03-09 11:28:00,2011-11-17 12:30:00,United Kingdom,22,416.45
14113.0,1840.42,4,745,2010-12-20 12:14:00,2011-12-06 12:18:00,United Kingdom,3,460.105
14114.0,386.53,2,101,2011-01-13 11:05:00,2011-03-11 09:42:00,United Kingdom,273,193.265
14116.0,1382.74,5,707,2011-08-10 12:44:00,2011-11-20 10:29:00,United Kingdom,19,276.548
14117.0,90.0,1,72,2011-07-19 09:49:00,2011-07-19 09:49:00,United Kingdom,143,90.0
14121.0,2780.15,4,2082,2011-10-11 10:39:00,2011-12-06 12:19:00,United Kingdom,3,695.0375
14124.0,419.58000000000004,1,1618,2011-09-16 13:32:00,2011-09-16 13:32:00,United Kingdom,83,419.58000000000004
14125.0,2720.63,3,1628,2011-09-22 15:40:00,2011-11-29 12:47:00,United Kingdom,10,906.8766666666667
14126.0,706.1300000000001,3,508,2011-11-29 12:21:00,2011-12-02 11:45:00,United Kingdom,7,235.3766666666667
14127.0,709.71,3,321,2011-02-02 12:26:00,2011-08-09 10:49:00,United Kingdom,122,236.57000000000002
14128.0,637.5,2,564,2011-03-29 10:49:00,2011-10-10 12:00:00,United Kingdom,60,318.75
14129.0,1123.8600000000001,5,592,2011-03-24 08:44:00,2011-12-08 11:02:00,United Kingdom,1,224.77200000000002
14130.0,480.91,1,257,2011-01-24 16:05:00,2011-01-24 16:05:00,United Kingdom,318,480.91
14132.0,3586.0299999999997,11,3368,2011-06-09 12:04:00,2011-12-07 13:35:00,United Kingdom,1,326.00272727272727
14133.0,605.64,3,348,2011-01-28 11:27:00,2011-08-02 11:34:00,United Kingdom,129,201.88
14135.0,4690.31,15,3850,2010-12-02 10:27:00,2011-12-08 11:38:00,United Kingdom,1,312.68733333333336
14138.0,965.8800000000001,2,600,2011-10-07 09:38:00,2011-12-08 12:44:00,United Kingdom,1,482.94000000000005
14139.0,415.82,1,510,2011-10-24 13:34:00,2011-10-24 13:34:00,United Kingdom,45,415.82
14140.0,935.05,2,811,2011-11-08 11:20:00,2011-12-06 09:05:00,United Kingdom,3,467.525
14141.0,915.13,4,355,2011-08-26 14:40:00,2011-12-07 09:53:00,United Kingdom,2,228.7825
14142.0,311.81,1,313,2010-12-01 16:33:00,2010-12-01 16:33:00,United Kingdom,372,311.81
14143.0,115.8,1,30,2011-07-29 09:48:00,2011-07-29 09:48:00,United Kingdom,133,115.8
14145.0,3742.2,4,756,2011-05-06 13:01:00,2011-10-24 12:10:00,United Kingdom,46,935.55
14146.0,4191.0,5,2437,2010-12-17 15:52:00,2011-12-01 10:18:00,United Kingdom,8,838.2
14147.0,483.4,2,108,2011-02-27 11:42:00,2011-09-22 18:10:00,United Kingdom,77,241.7
14148.0,157.2,1,16,2011-04-20 12:02:00,2011-04-20 12:02:00,United Kingdom,233,157.2
14149.0,446.62,1,218,2011-05-03 09:44:00,2011-05-03 09:44:00,United Kingdom,220,446.62
14150.0,658.64,2,496,2010-12-15 10:04:00,2011-11-04 10:05:00,United Kingdom,35,329.32
14152.0,621.29,2,711,2011-04-19 15:46:00,2011-09-25 12:54:00,United Kingdom,74,310.645
14154.0,1345.62,2,465,2011-04-14 15:58:00,2011-04-14 16:26:00,United Kingdom,238,672.81
14155.0,118.75,1,25,2011-03-18 14:13:00,2011-03-18 14:13:00,United Kingdom,265,118.75
14156.0,117210.08,55,57768,2010-12-03 11:48:00,2011-11-30 10:54:00,EIRE,9,2131.0923636363636
14157.0,424.89000000000004,2,271,2011-02-27 13:04:00,2011-11-20 11:32:00,United Kingdom,19,212.44500000000002
14158.0,507.66,1,781,2011-10-30 15:08:00,2011-10-30 15:08:00,United Kingdom,39,507.66
14159.0,4630.35,11,4348,2010-12-12 11:17:00,2011-11-20 12:36:00,United Kingdom,19,420.94090909090914
14161.0,1097.6200000000001,3,450,2010-12-05 13:18:00,2011-05-08 11:41:00,United Kingdom,215,365.8733333333334
14162.0,289.36,2,142,2011-02-20 12:32:00,2011-06-19 11:36:00,United Kingdom,173,144.68
14163.0,2445.91,4,893,2011-04-14 17:33:00,2011-09-13 15:18:00,United Kingdom,86,611.4775
14164.0,1631.77,2,1033,2011-09-20 12:18:00,2011-09-30 12:24:00,United Kingdom,70,815.885
14165.0,120.44,1,53,2011-03-09 12:39:00,2011-03-09 12:39:00,United Kingdom,275,120.44
14167.0,562.59,4,147,2011-01-12 15:44:00,2011-10-31 14:29:00,United Kingdom,38,140.6475
14171.0,363.79,1,167,2011-09-02 16:43:00,2011-09-02 16:43:00,United Kingdom,97,363.79
14173.0,450.84,4,150,2011-05-04 14:03:00,2011-11-29 11:54:00,United Kingdom,10,112.71
14174.0,134.46,1,94,2011-11-06 13:17:00,2011-11-06 13:17:00,United Kingdom,32,134.46
14175.0,3222.3,3,1515,2011-01-14 12:22:00,2011-10-11 11:55:00,United Kingdom,59,1074.1000000000001
14176.0,576.9000000000001,4,209,2010-12-07 11:45:00,2011-02-15 13:12:00,United Kingdom,296,144.22500000000002
14177.0,549.46,4,204,2011-06-13 11:10:00,2011-09-14 15:11:00,United Kingdom,85,137.365
14178.0,1600.26,7,1494,2011-06-10 12:51:00,2011-12-01 12:01:00,United Kingdom,8,228.60857142857142
14179.0,701.57,2,319,2011-10-18 14:00:00,2011-10-30 12:07:00,United Kingdom,40,350.785
14180.0,4748.52,25,719,2010-12-02 13:08:00,2011-11-29 10:56:00,United Kingdom,10,189.94080000000002
14184.0,452.89,1,127,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,66,452.89
14185.0,197.65,1,6,2011-01-12 13:52:00,2011-01-12 13:52:00,United Kingdom,330,197.65
14188.0,2054.36,6,1162,2011-02-02 13:46:00,2011-11-09 12:45:00,United Kingdom,30,342.3933333333334
14189.0,4654.08,15,3937,2010-12-06 11:42:00,2011-12-07 15:55:00,United Kingdom,1,310.272
14191.0,4684.76,13,3662,2011-05-03 10:30:00,2011-12-08 09:23:00,United Kingdom,1,360.36615384615385
14193.0,853.39,2,445,2011-03-15 11:38:00,2011-10-03 09:34:00,United Kingdom,67,426.695
14194.0,11349.52,21,5840,2011-02-04 14:51:00,2011-12-05 10:38:00,United Kingdom,4,540.4533333333334
14195.0,1012.0,2,760,2011-04-01 16:50:00,2011-05-22 10:29:00,United Kingdom,201,506.0
14196.0,335.52,1,142,2011-08-25 10:25:00,2011-08-25 10:25:00,United Kingdom,106,335.52
14198.0,701.4,4,290,2011-04-14 14:54:00,2011-11-21 16:35:00,United Kingdom,17,175.35
14199.0,185.39999999999998,1,28,2011-05-05 13:44:00,2011-05-05 13:44:00,United Kingdom,217,185.39999999999998
14201.0,747.44,7,590,2010-12-15 13:25:00,2011-10-10 13:27:00,United Kingdom,59,106.77714285714286
14204.0,150.61,1,72,2011-12-07 13:38:00,2011-12-07 13:38:00,United Kingdom,1,150.61
14205.0,466.7,2,204,2011-03-20 15:07:00,2011-11-23 10:55:00,United Kingdom,16,233.35
14206.0,328.15999999999997,1,276,2011-04-14 16:38:00,2011-04-14 16:38:00,United Kingdom,238,328.15999999999997
14208.0,151.74,1,114,2011-09-06 12:48:00,2011-09-06 12:48:00,United Kingdom,94,151.74
14209.0,2073.43,6,691,2011-01-11 12:56:00,2011-11-29 10:18:00,United Kingdom,10,345.57166666666666
14210.0,1905.8400000000001,6,760,2010-12-03 12:43:00,2011-08-26 12:36:00,United Kingdom,105,317.64000000000004
14211.0,2241.1,9,1242,2011-02-17 15:50:00,2011-10-17 13:23:00,United Kingdom,52,249.0111111111111
14212.0,1070.48,1,1152,2011-09-11 12:45:00,2011-09-11 12:45:00,United Kingdom,89,1070.48
14214.0,1004.38,5,751,2011-03-07 12:26:00,2011-11-09 10:31:00,United Kingdom,30,200.876
14215.0,1789.72,6,1358,2010-12-06 15:34:00,2011-11-28 12:19:00,United Kingdom,11,298.2866666666667
14216.0,1839.3,4,594,2011-11-02 10:51:00,2011-12-06 14:56:00,United Kingdom,2,459.825
14217.0,2004.98,17,689,2010-12-08 13:28:00,2011-12-08 11:53:00,United Kingdom,1,117.94
14218.0,169.48000000000002,1,160,2011-10-28 10:00:00,2011-10-28 10:00:00,United Kingdom,42,169.48000000000002
14219.0,89.94,1,78,2011-12-05 16:23:00,2011-12-05 16:23:00,United Kingdom,3,89.94
14220.0,632.4,2,272,2010-12-16 18:18:00,2011-04-06 13:23:00,United Kingdom,246,316.2
